timestamp_utc,user_language,model,transcript_original,transcript_english,latency_s,audio_path,notes
2026-06-14T05:57:33Z,en,Google SR,clear message,clear message,0.4465,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-06-14T05:57:42Z,en,Google SR,enter message hello automation,enter message hello automation,0.5901,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-06-14T05:57:50Z,en,Google SR,send message,send message,0.8747,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-06-14T05:57:58Z,en,Google SR,stop automation,stop automation,0.5321,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-06-14T06:07:34Z,en,Google SR,hi Friday do you know who am I,hi Friday do you know who am I,0.7280,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-06-14T06:07:51Z,en,Google SR,do you know what's my name,do you know what's my name,0.4626,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-06-14T06:08:10Z,en,Google SR,great now do 4 / 2 for me,great now do 4 / 2 for me,0.7222,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-06-14T06:08:31Z,zh,Google SR,你好可以告诉我今天的日期吗,"Hello, can you tell me today's date?",3.1932,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-06-14T06:08:52Z,zh,Google SR,可以告诉我现在的时间吗,Can you tell me the current time?,1.7982,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-06-14T06:09:13Z,zh,Google SR,可以告诉我今天的日期吗,Can you tell me today's date?,1.9708,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-06-14T06:09:48Z,en,Google SR,open gesture control,open gesture control,0.9414,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-06-14T06:11:51Z,en,Google SR,open YouTube for me,open YouTube for me,0.5608,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-06-14T06:12:05Z,en,Google SR,please search dais,please search dais,0.4204,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-06-14T06:12:16Z,en,Google SR,play the first song,play the first song,0.3888,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-06-14T06:12:26Z,en,Google SR,,,0.2751,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,empty_transcript;empty_transcript
2026-06-14T06:12:31Z,en,Google SR,increase the volume for me,increase the volume for me,0.4818,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-06-14T06:12:41Z,en,Google SR,increase volume,increase volume,0.5084,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-06-14T06:12:49Z,en,Google SR,decrease volume,decrease volume,0.3982,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-06-14T06:12:58Z,en,Google SR,open gesture control,open gesture control,0.5069,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-06-14T06:13:54Z,en,Google SR,pause the video for me,pause the video for me,0.4197,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-06-14T06:14:01Z,en,Google SR,stop automation,stop automation,0.5007,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-06-14T06:17:08Z,en,Google SR,hi Friday what's my name,hi Friday what's my name,0.7596,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-06-14T06:18:34Z,en,Google SR,hi Friday what's my name,hi Friday what's my name,0.8315,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-06-14T06:18:49Z,en,Google SR,can you tell me the date for today,can you tell me the date for today,0.9348,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-06-14T06:19:11Z,en,Google SR,what is the date for today,what is the date for today,0.6477,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-06-14T06:20:14Z,en,Google SR,hi Friday what's my name,hi Friday what's my name,0.6254,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-06-14T06:20:26Z,en,Google SR,what is 3 + 2,what is 3 + 2,0.7844,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-06-14T06:20:46Z,zh,Google SR,可以告诉我今天的时间吗,Can you tell me the time today?,1.9675,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-06-14T06:21:02Z,en,Google SR,hi Friday open gesture control,hi Friday open gesture control,0.5283,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-06-14T06:23:07Z,en,Google SR,good morning Friday,good morning Friday,0.4196,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-06-14T06:23:21Z,en,Google SR,can you tell me what's my name,can you tell me what's my name,0.5404,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-06-14T06:23:33Z,en,Google SR,how much is 3 + 2,how much is 3 + 2,0.6172,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-06-14T06:23:48Z,zh,Google SR,请告诉我现在的时间,please tell me the current time,1.5737,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-06-14T06:24:03Z,en,Google SR,hi Friday open gesture control,hi Friday open gesture control,0.6500,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-06-14T06:24:49Z,en,Google SR,hi Friday open YouTube for,hi Friday open YouTube for,0.7717,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-06-14T06:25:02Z,en,Google SR,please search yummy,please search yummy,0.3310,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-06-14T06:25:14Z,en,Google SR,please,please,0.2909,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-06-14T06:25:25Z,en,Google SR,play the first video for me,play the first video for me,0.6341,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-06-14T06:25:35Z,en,Google SR,,,0.4348,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,empty_transcript;empty_transcript
2026-06-14T06:25:41Z,en,Google SR,increase the volume,increase the volume,0.6462,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-06-14T06:25:52Z,en,Google SR,increase volume,increase volume,0.8858,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-06-14T06:26:00Z,en,Google SR,pause the video,pause the video,0.4131,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-06-14T06:26:08Z,en,Google SR,open gesture control,open gesture control,0.4832,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-06-14T06:26:36Z,en,Google SR,pause the video,pause the video,0.4928,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-06-14T06:26:44Z,en,Google SR,stop automation,stop automation,0.3834,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-06-14T06:28:31Z,en,Google SR,good morning Friday,good morning Friday,0.4447,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-06-14T06:28:46Z,en,Google SR,can you tell me what's my name,can you tell me what's my name,0.5369,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-06-14T06:28:57Z,en,Google SR,please tell me how much is 3 + 2,please tell me how much is 3 + 2,0.7082,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-06-14T06:29:12Z,zh,Google SR,请告诉我现在的时间,please tell me the current time,1.7834,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-06-14T06:29:27Z,en,Google SR,hi Friday open gesture control,hi Friday open gesture control,0.6226,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-06-14T06:30:06Z,en,Google SR,hi Friday open YouTube for me,hi Friday open YouTube for me,0.6230,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-06-14T06:30:22Z,en,Google SR,thank you,thank you,0.3858,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-06-14T06:30:32Z,en,Google SR,please search baby by,please search baby by,0.5565,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-06-14T06:30:44Z,en,Google SR,play the first video,play the first video,0.4244,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-06-14T06:30:54Z,en,Google SR,,,0.5122,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,empty_transcript;empty_transcript
2026-06-14T06:31:00Z,en,Google SR,increase volume,increase volume,0.4252,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-06-14T06:31:09Z,en,Google SR,pause the video,pause the video,0.4623,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-06-14T06:31:16Z,en,Google SR,no open gesture control,no open gesture control,0.6562,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-06-14T07:44:52Z,en,Google SR,hi good morning,hi good morning,0.5720,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-06-26T08:30:18Z,en,Google SR,hi good morning how are you today,hi good morning how are you today,0.4931,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-06-26T08:30:44Z,en,Google SR,do you know what is my name,do you know what is my name,0.5193,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-06-26T08:31:01Z,zh,Google SR,一加一等于多少,What is one plus one equal to?,2.9045,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-06-26T08:31:35Z,en,Google SR,open gesture control,open gesture control,0.6643,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-06-26T08:31:54Z,en,Google SR,thank you so much,thank you so much,0.6116,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-06-27T08:36:24Z,en,Google SR,hi do you know what is the meaning of Science,hi do you know what is the meaning of Science,0.9909,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-06-27T08:36:57Z,en,Google SR,what is 1 / 5,what is 1 / 5,0.5411,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-06-27T08:37:09Z,en,Google SR,do you know how we get free food in the world,do you know how we get free food in the world,0.7717,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-06-27T08:37:38Z,zh,Google SR,可以和我说下今天的日期吗,Can you tell me today's date?,2.6885,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-06-27T08:37:55Z,zh,Google SR,现在是什么时间,what time is it now,2.6199,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-06-27T08:38:20Z,zh,Google SR,可以和我说下马来西亚的来源吗简单的,Can you tell me where it comes from in Malaysia? It’s simple.,2.9593,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-06-27T08:38:34Z,zh,Google SR,马来西亚沙巴,"Sabah, Malaysia",2.3093,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-06-27T08:38:53Z,zh,Google SR,可以和我说下马来西亚沙巴的来源吗,"Can you tell me the origin of Sabah, Malaysia?",3.1773,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-06-27T08:39:10Z,zh,Google SR,打开手动操作,Turn on manual operation,1.8001,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-06-27T08:39:28Z,zh,Google SR,打开手势控制,Turn on gesture controls,2.3713,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-06-27T08:39:44Z,en,Google SR,what time is today,what time is today,0.3037,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-06-27T08:39:55Z,en,Google SR,what is the date today,what is the date today,0.5689,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-06-27T08:40:16Z,en,Google SR,can you tell me how the world is created,can you tell me how the world is created,0.8880,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-06-27T08:40:39Z,en,Google SR,thank you so much,thank you so much,0.4296,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-06-28T05:23:41Z,en,Google SR,hello good morning how are you,hello good morning how are you,1.5611,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-06-28T05:24:05Z,en,Google SR,what is 1 - 3 = 2,what is 1 - 3 = 2,0.8015,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-06T14:55:47Z,en,Google SR,he who invented mathematics,he who invented mathematics,1.5264,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-06T14:56:15Z,en,Google SR,may I ask who invented mathematics,may I ask who invented mathematics,0.6642,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-06T14:56:36Z,en,Google SR,who invented Python programming language,who invented Python programming language,0.6196,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-06T14:56:57Z,en,Google SR,can you explain to me who invented Python programming language,can you explain to me who invented Python programming language,1.0192,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-06T14:57:27Z,zh,Google SR,现在是什么时间,what time is it now,2.8973,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-06T14:57:49Z,en,Google SR,please open WhatsApp,please open WhatsApp,0.5722,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-06T14:58:01Z,en,Google SR,select first chat,select first chat,0.5326,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-06T14:58:09Z,en,Google SR,type message how are you,type message how are you,0.5326,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-06T14:58:18Z,en,Google SR,clear message,clear message,0.5108,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-06T14:58:29Z,en,Google SR,type ok,type ok,3.1137,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-06T14:58:37Z,en,Google SR,send message,send message,1.1307,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-06T14:58:45Z,en,Google SR,stop automation,stop automation,0.4071,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T04:53:18Z,en,Google SR,,,0.4083,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,empty_transcript;empty_transcript
2026-07-07T04:53:49Z,en,Google SR,please open YouTube,please open YouTube,0.4995,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T04:54:03Z,en,Google SR,please open Google,please open Google,0.4368,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T04:54:13Z,en,Google SR,please open Google Maps,please open Google Maps,0.4970,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T04:54:23Z,en,Google SR,stop automation,stop automation,0.5319,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T05:23:35Z,en,Google SR,good morning how are you,good morning how are you,0.4855,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T05:23:53Z,en,Google SR,do you know what is my name,do you know what is my name,0.5922,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T05:24:07Z,en,Google SR,do you know what is my name,do you know what is my name,0.4897,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T05:24:19Z,en,Google SR,hi,hi,0.2781,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T05:24:29Z,en,Google SR,do you know who am I,do you know who am I,0.5892,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T05:24:40Z,en,Google SR,my name is Sharni,my name is Sharni,0.4465,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T05:24:50Z,en,Google SR,do you know what is my name,do you know what is my name,0.4005,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T05:25:05Z,en,Google SR,hi do you know me,hi do you know me,0.6953,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T05:25:21Z,en,Google SR,open gesture control,open gesture control,0.3918,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T05:25:37Z,en,Google SR,open gesture,open gesture,0.3988,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T05:25:54Z,en,Google SR,open gesture control for me please,open gesture control for me please,0.6653,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T05:26:09Z,en,Google SR,hi how are you what is my name,hi how are you what is my name,0.5198,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T05:28:42Z,en,Google SR,good afternoon Friday how are you,good afternoon Friday how are you,0.6471,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T05:28:56Z,en,Google SR,could you tell me what day is today,could you tell me what day is today,0.5889,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T05:29:09Z,en,Google SR,could you tell me what is the time now,could you tell me what is the time now,0.6554,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T05:29:21Z,en,Google SR,could you tell me who invented the computer,could you tell me who invented the computer,0.4913,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T05:29:41Z,en,Google SR,please open Notepad for me,please open Notepad for me,0.6588,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T05:30:05Z,zh,Google SR,你好现在是什么日期,Hello what date is it now?,1.6120,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T05:30:18Z,zh,Google SR,好的那一加一等于多少,"Okay, what is one plus one equal to?",1.4326,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T05:31:30Z,en,Google SR,open YouTube and search Justin Bieber daisies,open YouTube and search Justin Bieber daisies,0.4087,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T05:31:45Z,en,Google SR,thank you play first,thank you play first,0.4769,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T05:31:55Z,en,Google SR,the volume is quite loud decrease the,the volume is quite loud decrease the,0.4935,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T05:32:05Z,en,Google SR,the volume is quite loud decrease the volume,the volume is quite loud decrease the volume,0.6141,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T05:32:15Z,en,Google SR,the volume is quite loud decrease volume,the volume is quite loud decrease volume,0.5509,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T05:32:23Z,en,Google SR,decrease volume again,decrease volume again,0.3702,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T05:32:32Z,en,Google SR,pause the video about,pause the video about,0.4522,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T05:32:39Z,en,Google SR,great now resume the video again,great now resume the video again,0.5984,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T05:32:47Z,en,Google SR,,,0.3652,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,empty_transcript;empty_transcript
2026-07-07T05:32:52Z,en,Google SR,,,0.3816,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,empty_transcript;empty_transcript
2026-07-07T05:32:58Z,en,Google SR,,,0.2010,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,empty_transcript;empty_transcript
2026-07-07T05:33:04Z,en,Google SR,open gesture control,open gesture control,1.2474,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T05:33:54Z,en,Google SR,stop automation,stop automation,0.3784,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T05:34:30Z,zh,Google SR,请打开谷歌新闻,Please open Google News,2.1647,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T05:34:44Z,zh,Google SR,搜索世界杯新闻,Search World Cup news,1.8849,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T05:34:54Z,zh,Google SR,帮我煮饭,help me cook,1.4173,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T05:35:06Z,zh,Google SR,停止自动化吧,Stop automating,1.7376,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T05:35:35Z,en,Google SR,hello please open WhatsApp for me,hello please open WhatsApp for me,0.6465,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T05:35:47Z,en,Google SR,stop automation,stop automation,0.7197,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T05:36:21Z,en,Google SR,hi please open gesture control for me,hi please open gesture control for me,0.8453,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T06:13:01Z,en,Google SR,good morning Friday how are you,good morning Friday how are you,0.4757,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T06:14:12Z,en,Google SR,hello good day Friday how are you,hello good day Friday how are you,0.8910,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T06:14:26Z,en,Google SR,great let's start could you tell me what is the time,great let's start could you tell me what is the time,0.8885,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T06:14:38Z,en,Google SR,excellent could you tell me who invented computer,excellent could you tell me who invented computer,0.8761,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T06:15:01Z,en,Google SR,thanks for the information please open Notepad for me,thanks for the information please open Notepad for me,0.7969,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T06:15:23Z,zh,Google SR,,,0.4756,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,empty_transcript;empty_transcript
2026-07-07T06:16:33Z,en,Google SR,hello good day Friday how are you,hello good day Friday how are you,0.8212,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T06:16:45Z,en,Google SR,tell me what is the time,tell me what is the time,0.5081,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T06:16:57Z,en,Google SR,excellent job could you tell me who invented calculator,excellent job could you tell me who invented calculator,0.6396,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T06:17:14Z,en,Google SR,thanks for the information now please open Notepad,thanks for the information now please open Notepad,0.6501,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T06:17:41Z,zh,Google SR,你好可以告诉我今天的日期是什么吗,Hello can you tell me what today's date is?,2.6981,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T06:17:55Z,zh,Google SR,非常感谢请问一加一等于多少,Thank you very much. What is one plus one?,2.4579,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T06:18:47Z,en,Google SR,hi Friday please open YouTube and search Justin Bieber,hi Friday please open YouTube and search Justin Bieber,0.6139,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T06:19:02Z,en,Google SR,search Justin Bieber basis,search Justin Bieber basis,0.7764,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T06:19:14Z,en,Google SR,automation,automation,1.1721,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T06:19:25Z,en,Google SR,stop automation stop automation stop,stop automation stop automation stop,0.6541,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T06:19:41Z,en,Google SR,what is 1 + 1 =,what is 1 + 1 =,0.5095,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
