id,user,timestamp,action,status,response_time,cpu_utilization,memory_usage
479,xinpei,2026-06-01T11:29:44.179+08:00,Voice Assistant: 停止退出,ok,2518.09,10.5897,13.7004
480,xinpei,2026-06-01T11:30:02.144+08:00,Voice Assistant: 停止自动化,ok,3209.36,18.3509,13.7009
481,xinpei,2026-06-01T11:33:13.198+08:00,Gesture Control: Cursor movement,ok,0.07,15.3209,14.3333
482,xinpei,2026-06-01T11:34:26.243+08:00,Gesture Control: Launch Voice Assistant,ok,0.09,14.5181,13.9051
483,xinpei,2026-06-01T11:35:02.987+08:00,Voice Assistant: Open gesture,ok,7622.96,12.2922,17.6354
484,xinpei,2026-06-01T11:35:12.491+08:00,Voice Assistant: Open gesture control,ok,616.45,12.9290,17.6353
485,xinpei,2026-06-01T11:35:29.714+08:00,Gesture Control: Cursor movement,ok,0.08,18.4516,17.8483
486,xinpei,2026-06-01T11:38:18.719+08:00,Voice Assistant: Hello what is my name,ok,1859.47,6.7800,17.8463
487,xinpei,2026-06-01T11:38:39.786+08:00,Voice Assistant: Good morning tell me a story,ok,1793.20,10.1588,11.4369
488,xinpei,2026-06-01T11:59:11.546+08:00,Voice Assistant: Hello,ok,6178.74,8.0532,17.7727
489,xinpei,2026-06-01T12:00:03.951+08:00,Voice Assistant: Hello good morning,ok,1573.80,11.8996,17.7830
490,xinpei,2026-06-01T12:00:18.500+08:00,Voice Assistant: Open WhatsApp,ok,2923.07,13.4880,17.8776
491,xinpei,2026-06-01T12:00:30.764+08:00,Voice Assistant: Open the Third,ok,453.17,13.1251,17.8779
492,xinpei,2026-06-01T12:00:39.796+08:00,Voice Assistant: Open the third chat,ok,1230.91,21.7391,17.8780
493,xinpei,2026-06-01T12:00:47.599+08:00,Voice Assistant: Type hello,ok,926.68,19.7716,17.8574
494,xinpei,2026-06-01T12:00:56.018+08:00,Voice Assistant: Clear message,ok,997.32,19.8015,17.8571
495,xinpei,2026-06-01T12:01:04.264+08:00,Voice Assistant: Type good morning and send,ok,1454.79,18.4876,17.8572
496,xinpei,2026-06-01T12:01:16.239+08:00,Voice Assistant: Remove & Send,ok,422.34,16.6667,17.8573
497,xinpei,2026-06-01T12:01:46.525+08:00,Voice Assistant: Send a message,ok,324.32,16.8163,20.3763
498,xinpei,2026-06-01T12:01:59.076+08:00,Voice Assistant: Send a message please,ok,544.86,17.7278,20.3787
499,xinpei,2026-06-01T12:02:06.935+08:00,Voice Assistant: Stop automation,ok,513.68,17.0774,20.3801
500,testing,2026-06-01T12:18:57.533+08:00,Voice Assistant: Hello please open WhatsApp for me,ok,3049.67,10.3794,3.1307
501,testing,2026-06-01T12:19:16.903+08:00,Voice Assistant: Search user PG,ok,1806.50,16.7182,13.5071
502,testing,2026-06-01T12:19:26.116+08:00,Voice Assistant: Select first chat,ok,1186.77,14.3670,13.5098
503,testing,2026-06-01T12:19:34.222+08:00,Voice Assistant: Type hello,ok,919.30,11.6215,13.5105
504,testing,2026-06-01T12:19:43.104+08:00,Voice Assistant: Clear message,ok,1077.87,10.8455,13.5111
505,testing,2026-06-01T12:19:52.727+08:00,Voice Assistant: Clear search,ok,1741.92,10.9793,13.5133
506,testing,2026-06-01T12:20:00.901+08:00,Voice Assistant: Stop automation,ok,507.49,8.8470,13.5145
507,testing,2026-06-01T12:20:37.794+08:00,Voice Assistant: Please open YouTube,ok,3713.06,17.6683,13.5606
508,testing,2026-06-01T12:20:46.103+08:00,Voice Assistant: Open gesture control,ok,530.04,11.4766,13.5700
509,testing,2026-06-01T12:20:53.870+08:00,Gesture Control: Launch Voice Assistant,ok,0.07,14.2562,14.2033
510,testing,2026-06-01T12:21:19.070+08:00,Voice Assistant: Stop automation,ok,505.42,11.8530,14.1965
511,xinpei01,2026-06-01T12:24:11.505+08:00,Voice Assistant: Hi open WhatsApp,ok,2776.55,16.0021,14.1814
512,xinpei01,2026-06-01T12:24:20.269+08:00,Voice Assistant: Search user PG,ok,1318.88,19.0597,14.1817
513,xinpei01,2026-06-01T12:24:29.257+08:00,Voice Assistant: Select the first chat,ok,1339.98,19.4929,14.0155
514,xinpei01,2026-06-01T12:24:41.634+08:00,Voice Assistant: Hi good morning,ok,524.10,15.8031,14.0154
515,xinpei01,2026-06-01T12:24:53.701+08:00,Voice Assistant: Good morning,ok,493.84,15.2885,14.0165
516,xinpei01,2026-06-01T12:25:06.138+08:00,Voice Assistant: Good morning,ok,726.23,15.4489,14.0166
517,xinpei01,2026-06-01T12:25:13.992+08:00,Voice Assistant: Enter good morning,ok,1037.84,17.9300,14.0166
518,xinpei01,2026-06-01T12:25:21.991+08:00,Voice Assistant: Stop all the music stop automation,ok,644.18,17.8793,14.0165
519,xinpei01,2026-06-01T12:26:40.315+08:00,Voice Assistant: Hi open WhatsApp,ok,2595.58,14.8954,14.0170
520,xinpei01,2026-06-01T12:26:48.846+08:00,Voice Assistant: Select first chat,ok,1006.53,17.6777,14.0175
521,xinpei01,2026-06-01T12:26:56.954+08:00,Voice Assistant: Stop automation,ok,720.37,27.2902,14.0176
522,xinpei01,2026-06-01T12:27:14.200+08:00,Voice Assistant: Hi open WhatsApp,ok,2606.22,15.0166,14.0182
523,xinpei01,2026-06-01T12:27:37.899+08:00,Voice Assistant: Ok,ok,576.61,19.6604,14.0182
524,xinpei01,2026-06-01T12:28:01.227+08:00,Voice Assistant: Open WhatsApp,ok,552.15,12.1694,14.0200
525,xinpei01,2026-06-01T12:28:08.987+08:00,Voice Assistant: Stop automation,ok,484.75,16.5604,14.0199
526,xinpei01,2026-06-01T12:28:28.049+08:00,Voice Assistant: Hi open WhatsApp,ok,2643.94,13.1631,14.0203
527,xinpei01,2026-06-01T12:28:40.841+08:00,Voice Assistant: Select first user,ok,621.75,21.2586,6.6421
528,xinpei01,2026-06-01T12:28:53.310+08:00,Voice Assistant: First chat,ok,667.23,16.4849,6.6419
529,xinpei01,2026-06-01T12:29:01.280+08:00,Voice Assistant: Stop automation,ok,462.62,20.5501,6.6418
530,xinpei01,2026-06-01T12:29:28.554+08:00,Voice Assistant: Hi open WhatsApp,ok,2811.72,14.1116,6.6423
531,xinpei01,2026-06-01T12:29:37.414+08:00,Voice Assistant: Select first chat,ok,998.15,20.4630,6.6423
532,xinpei01,2026-06-01T12:29:49.647+08:00,Voice Assistant: The hello,ok,544.12,15.9057,6.6423
533,xinpei01,2026-06-01T12:30:01.914+08:00,Voice Assistant: Tear hello,ok,661.13,13.2122,6.6422
534,xinpei01,2026-06-01T12:30:09.533+08:00,Voice Assistant: Enter High,ok,945.08,17.9618,6.6422
535,xinpei01,2026-06-01T12:30:17.649+08:00,Voice Assistant: Clear message,ok,749.31,16.5707,6.6422
536,xinpei01,2026-06-01T12:30:30.092+08:00,Voice Assistant: Run gesture control,ok,646.56,14.2712,6.6422
537,xinpei01,2026-06-01T12:30:38.609+08:00,Voice Assistant: Open open gesture control,ok,606.93,14.1206,6.6422
538,xinpei01,2026-06-01T12:31:16.186+08:00,Gesture Control: Launch Voice Assistant,ok,0.07,18.6963,6.6892
539,xinpei01,2026-06-01T12:31:24.083+08:00,Voice Assistant: Stop automation,ok,434.52,10.5633,6.6899
540,xinpei01,2026-06-01T13:45:09.879+08:00,Voice Assistant: Please open WhatsApp,ok,2834.01,10.2501,3.1291
541,xinpei01,2026-06-01T13:45:20.537+08:00,Voice Assistant: Blah blah blah blah blah,ok,683.92,8.9348,3.1355
542,xinpei01,2026-06-01T13:45:38.376+08:00,Voice Assistant: Select first chat,ok,1435.16,13.5718,13.5055
543,xinpei01,2026-06-01T13:45:47.454+08:00,Voice Assistant: Select second chat,ok,1152.51,11.8134,13.5077
544,xinpei01,2026-06-01T13:45:57.649+08:00,Voice Assistant: Blah blah,ok,454.70,10.6532,13.5086
545,xinpei01,2026-06-01T13:46:06.034+08:00,Voice Assistant: Stop automation,ok,616.80,12.8295,13.5091
546,xinpei01,2026-06-01T13:47:55.228+08:00,Voice Assistant: Open YouTube,ok,3446.64,15.5484,3.0798
547,xinpei01,2026-06-01T13:48:05.629+08:00,Voice Assistant: Blah blah,ok,489.35,11.1215,3.0885
548,xinpei01,2026-06-01T13:48:16.861+08:00,Voice Assistant: Search Justin,ok,3978.42,14.7785,3.0903
549,xinpei01,2026-06-01T13:48:35.424+08:00,Voice Assistant: Ok,ok,473.58,10.8103,13.4714
550,xinpei01,2026-06-01T13:48:43.694+08:00,Voice Assistant: Stop automation,ok,555.87,14.8226,13.4743
551,xinpei01,2026-06-01T13:49:27.841+08:00,Voice Assistant: 请打开油管,ok,5202.18,11.1474,13.5308
552,xinpei01,2026-06-01T13:49:41.786+08:00,Voice Assistant: 搜索周杰伦,ok,5743.23,11.7647,13.5421
553,xinpei01,2026-06-01T13:49:55.829+08:00,Voice Assistant: OK OK,ok,3472.47,12.3762,13.5432
554,xinpei01,2026-06-01T13:50:12.952+08:00,Voice Assistant: 打开手动控制,ok,2207.81,6.6287,13.5445
555,xinpei01,2026-06-01T13:50:19.873+08:00,Gesture Control: Launch Voice Assistant,ok,0.07,17.8566,14.1673
556,xinpei01,2026-06-01T13:50:30.978+08:00,Voice Assistant: Things that you don't want,ok,734.90,11.0892,14.1623
557,xinpei01,2026-06-01T13:50:39.047+08:00,Voice Assistant: Stop automation,ok,556.67,10.5505,14.1624
558,xinpei01,2026-06-01T13:53:18.887+08:00,Voice Assistant: Good morning what is my name,ok,7603.01,9.1714,18.6219
559,xinpei01,2026-06-01T13:53:38.538+08:00,Voice Assistant: 我的名字叫什么,ok,2886.37,7.7942,18.6297
560,xinpei01,2026-06-01T13:54:04.803+08:00,Voice Assistant: 今天的日期是什么,ok,1987.63,6.8659,18.6298
561,xinpei01,2026-06-01T13:54:19.614+08:00,Voice Assistant: 三加五等于多少,ok,2537.08,6.6597,18.6299
562,xinpei01,2026-06-01T13:54:33.170+08:00,Voice Assistant: What is 3 / 3,ok,1050.58,11.6284,18.6299
563,xinpei01,2026-06-01T13:54:40.922+08:00,Gesture Control: Cursor movement,ok,0.08,16.4988,18.8483
564,xinpei01,2026-06-01T13:54:50.205+08:00,Gesture Control: Launch Voice Assistant,ok,0.08,15.0118,18.8518
565,xinpei01,2026-06-01T13:54:59.367+08:00,Voice Assistant: Open gesture control,ok,475.00,7.9703,18.8467
566,xinpei01,2026-06-01T13:55:03.847+08:00,Gesture Control: Cursor movement,ok,0.07,17.0032,18.8831
567,xinpei01,2026-06-01T13:55:42.269+08:00,Voice Assistant: Open Chat gpt,ok,1790.68,16.3587,18.8747
568,xinpei01,2026-06-01T13:55:52.996+08:00,Voice Assistant: I don't know what to,ok,468.40,16.8569,18.8747
569,xinpei01,2026-06-01T13:56:25.450+08:00,Voice Assistant: Launch gastric control,ok,470.47,10.4803,18.8746
570,xinpei01,2026-06-01T13:56:34.052+08:00,Voice Assistant: Launch gesture control,ok,590.97,9.9263,18.8745
571,xinpei01,2026-06-01T13:56:40.338+08:00,Gesture Control: Launch Voice Assistant,ok,0.07,28.1205,18.9155
572,xinpei01,2026-06-01T13:56:49.228+08:00,Voice Assistant: Stop automation,ok,674.93,15.4746,18.9074
573,xinpei01,2026-06-01T13:57:19.804+08:00,Voice Assistant: Open Google Map,ok,1540.49,22.3942,18.9716
574,xinpei01,2026-06-01T13:58:04.361+08:00,Voice Assistant: Open Google News,ok,1141.57,21.6021,18.3717
575,xinpei01,2026-06-01T13:58:19.723+08:00,Voice Assistant: IPhone,ok,669.82,15.8990,18.3649
576,xinpei01,2026-06-01T13:58:40.292+08:00,Voice Assistant: Open Google Maps,ok,1902.45,22.2941,18.1617
577,xinpei01,2026-06-01T13:58:51.202+08:00,Voice Assistant: Hello hello,ok,399.38,16.6860,13.2038
578,xinpei01,2026-06-01T13:59:00.001+08:00,Voice Assistant: Search United States,ok,1143.99,19.0883,13.2037
579,xinpei01,2026-06-01T13:59:08.335+08:00,Voice Assistant: Stop automation,ok,778.75,13.4238,13.2035
580,xinpei01,2026-06-01T13:59:32.705+08:00,Voice Assistant: Please open WhatsApp,ok,2698.85,13.0225,13.2447
581,xinpei01,2026-06-01T13:59:40.790+08:00,Voice Assistant: Stop stop automation,ok,520.76,12.2141,13.2446
582,xinpei01,2026-06-08T11:45:57.994+08:00,Voice Assistant: Good morning please take screenshot,ok,9751.16,12.0075,17.7760
583,xinpei01,2026-06-08T11:46:13.307+08:00,Voice Assistant: Take screenshot,ok,1178.23,9.8755,17.7884
584,xinpei01,2026-06-08T11:47:06.790+08:00,Voice Assistant: 请打开聊天应用,ok,4831.00,7.0788,17.9057
585,xinpei01,2026-06-08T11:47:17.849+08:00,Voice Assistant: 请选择第三个聊天,ok,2210.74,8.7653,17.9070
586,xinpei01,2026-06-08T11:47:36.773+08:00,Voice Assistant: 打开手势控制,ok,1577.44,7.4987,20.4341
587,xinpei01,2026-06-08T11:47:47.117+08:00,Gesture Control: Launch Voice Assistant,ok,0.08,10.2125,21.0389
588,xinpei01,2026-06-08T11:47:58.328+08:00,Voice Assistant: Things that you are,ok,610.48,6.7619,21.0383
589,xinpei01,2026-06-08T11:48:06.443+08:00,Voice Assistant: Stop automation,ok,433.95,5.7091,21.0389
590,xinpei01,2026-06-08T11:48:35.419+08:00,Gesture Control: Launch Voice Assistant,ok,0.07,11.6457,21.0773
591,xinpei01,2026-06-08T11:48:49.500+08:00,Voice Assistant: Hello good morning how are you,ok,1582.54,7.6048,21.0777
592,xinpei01,2026-06-08T11:49:00.414+08:00,Voice Assistant: Good morning what is the time today,ok,644.78,9.2810,21.0777
593,xinpei01,2026-06-08T11:49:21.098+08:00,Voice Assistant: What is today's date,ok,437.68,8.0422,21.0790
594,xinpei01,2026-06-08T11:49:35.902+08:00,Voice Assistant: What is today's date,ok,411.20,9.7141,21.0787
595,xinpei01,2026-06-08T11:49:50.790+08:00,Voice Assistant: What is the time now,ok,419.42,6.6504,21.0787
596,xinpei01,2026-06-08T11:50:06.597+08:00,Voice Assistant: What is 3 + 1 =,ok,1546.23,6.8742,21.0801
597,xinpei01,2026-06-08T11:50:16.843+08:00,Voice Assistant: Open gesture control,ok,638.32,7.6730,21.0801
598,xinpei01,2026-06-08T11:50:21.743+08:00,Gesture Control: Cursor movement,ok,0.07,12.4174,21.1578
599,xinpei01,2026-06-08T11:50:44.555+08:00,Gesture Control: Cursor movement,ok,0.07,11.1139,21.1573
600,lee,2026-06-08T12:30:04.715+08:00,Voice Assistant: Can you tell me what is,ok,12626.98,11.5636,18.2502
601,lee,2026-06-08T12:30:17.477+08:00,Voice Assistant: What is the answer of 3 + 3,ok,1607.01,11.0392,18.2524
602,lee,2026-06-08T12:30:37.002+08:00,Voice Assistant: Take screenshot,ok,2937.85,9.5754,18.2512
603,lee,2026-06-08T12:31:34.985+08:00,Voice Assistant: Can you explain what is the meaning of computer science,ok,1146.92,10.6542,18.2516
604,lee,2026-06-08T12:32:09.006+08:00,Voice Assistant: 三加一等于多少,ok,3743.43,9.0077,18.2799
605,lee,2026-06-08T12:32:57.242+08:00,Voice Assistant: Can you open gesture control,ok,754.39,9.1532,18.2801
606,lee,2026-06-08T12:34:00.862+08:00,Gesture Control: Launch Voice Assistant,ok,0.09,12.7657,18.8535
607,lee,2026-06-08T12:34:19.889+08:00,Voice Assistant: Just like the orientation methods like you have,ok,2696.41,8.5547,18.8611
608,lee,2026-06-08T12:37:56.619+08:00,Voice Assistant: Please open YouTube,ok,7898.38,17.6349,18.8935
609,lee,2026-06-08T12:38:15.207+08:00,Voice Assistant: Search for Coldplay Yellow,ok,4498.07,13.0122,18.8978
610,lee,2026-06-08T12:38:27.375+08:00,Voice Assistant: Play first,ok,3389.20,15.4258,18.8988
611,lee,2026-06-08T12:38:48.651+08:00,Voice Assistant: Increase volume,ok,1479.59,15.0460,18.8994
612,lee,2026-06-08T12:38:56.574+08:00,Voice Assistant: Pause video,ok,617.09,12.2276,18.8999
613,lee,2026-06-08T12:39:26.974+08:00,Voice Assistant: It's not a direct Voice with the system it will not,ok,1677.27,9.1702,18.9021
614,lee,2026-06-08T12:39:35.513+08:00,Voice Assistant: Resume video,ok,504.43,11.2764,18.9022
615,lee,2026-06-08T12:39:43.461+08:00,Voice Assistant: Pause video,ok,639.15,9.8274,18.9028
616,lee,2026-06-08T12:39:52.471+08:00,Voice Assistant: Open gesture control,ok,857.87,9.9708,18.9029
617,lee,2026-06-08T12:41:41.476+08:00,Gesture Control: Launch Voice Assistant,ok,0.08,14.9531,19.0403
618,lee,2026-06-08T12:41:52.641+08:00,Voice Assistant: Stop auto mission,ok,610.88,10.9330,19.0379
619,lee,2026-06-08T12:42:02.274+08:00,Voice Assistant: Stop automation currently can,ok,1008.73,12.4975,19.0380
620,lee,2026-06-14T13:45:22.507+08:00,Voice Assistant: Hello good morning what is the date today,ok,679.88,18.5738,3.0237
621,lee,2026-06-14T13:45:33.727+08:00,Voice Assistant: What time is today,ok,499.21,18.6308,3.0263
622,lee,2026-06-14T13:46:08.831+08:00,Voice Assistant: Please tell help me to take a screenshot,ok,10853.65,18.8700,17.7799
623,lee,2026-06-14T13:46:26.817+08:00,Voice Assistant: Take screenshot,ok,1278.97,9.4796,17.7906
624,lee,2026-06-14T13:46:57.661+08:00,Voice Assistant: What is 3 - 1,ok,1072.00,7.4961,17.7911
625,lee,2026-06-14T13:47:11.848+08:00,Voice Assistant: Hi Friday I'm very sad today,ok,1326.55,11.1155,17.7914
626,lee,2026-06-14T13:47:38.824+08:00,Voice Assistant: I've been wondering can you explain to me what is computer science,ok,4607.70,12.6468,17.7910
627,lee,2026-06-14T13:48:34.584+08:00,Voice Assistant: Please switch to gesture control,ok,1379.60,9.5002,17.8783
628,lee,2026-06-14T13:48:43.340+08:00,Voice Assistant: Open gesture control,ok,394.92,9.2726,17.8784
629,lee,2026-06-14T13:50:38.916+08:00,Gesture Control: Cursor movement,ok,0.07,13.8019,18.4322
630,lee,2026-06-14T13:51:19.385+08:00,Gesture Control: Launch Voice Assistant,ok,0.08,14.7208,18.4591
631,lee,2026-06-14T13:51:38.788+08:00,Voice Assistant: Hello please tell me a story,ok,1374.98,8.3058,18.4594
632,lee,2026-06-14T13:53:14.563+08:00,Voice Assistant: 你好请打开油管,ok,8966.79,14.0376,18.4962
633,lee,2026-06-14T13:53:25.982+08:00,Voice Assistant: 搜索,ok,1471.77,9.4678,18.4999
634,lee,2026-06-14T13:53:39.627+08:00,Voice Assistant: 搜索一半一半,ok,5469.09,10.1736,18.5002
635,lee,2026-06-14T13:53:54.027+08:00,Voice Assistant: 播放第一个,ok,4748.85,13.3711,18.5011
636,lee,2026-06-14T13:54:19.119+08:00,Voice Assistant: 调高音量,ok,2089.20,14.4311,19.3770
637,lee,2026-06-14T13:54:36.112+08:00,Voice Assistant: 调低音量,ok,2580.16,11.6348,19.3773
638,lee,2026-06-14T13:54:46.747+08:00,Voice Assistant: 暂停播放,ok,2103.68,10.7025,19.3779
639,lee,2026-06-14T13:54:56.648+08:00,Voice Assistant: 继续播放,ok,1399.19,9.6341,14.4005
640,lee,2026-06-14T13:55:08.514+08:00,Voice Assistant: 停止自动化,ok,3230.50,10.2255,14.4004
641,lee,2026-06-14T13:55:38.795+08:00,Voice Assistant: Open WhatsApp,ok,2754.02,9.9194,14.4806
642,lee,2026-06-14T13:55:47.514+08:00,Voice Assistant: Select second chat,ok,1170.85,10.5445,14.4806
643,lee,2026-06-14T13:55:56.524+08:00,Voice Assistant: Search user y r n,ok,1608.43,12.5945,14.4806
644,lee,2026-06-14T13:56:10.646+08:00,Voice Assistant: Select first chat,ok,1003.92,12.0925,14.4804
645,lee,2026-06-14T13:56:31.363+08:00,Voice Assistant: Open gesture control,ok,1130.60,6.5829,14.4804
646,lee,2026-06-14T13:56:53.310+08:00,Gesture Control: Launch Voice Assistant,ok,0.07,14.1411,14.7146
647,lee,2026-06-14T13:57:02.680+08:00,Voice Assistant: Search user PG,ok,1417.46,11.7566,14.7134
648,lee,2026-06-14T13:57:11.209+08:00,Voice Assistant: Clear search,ok,1181.85,10.3807,14.7134
649,lee,2026-06-14T13:57:19.781+08:00,Voice Assistant: Select third chat,ok,1019.84,10.9670,14.7135
650,lee,2026-06-14T13:57:28.034+08:00,Voice Assistant: Enter hello from Lee automation,ok,1632.72,8.1830,14.7131
651,lee,2026-06-14T13:57:36.268+08:00,Voice Assistant: Clear message,ok,724.94,9.9219,14.7131
652,lee,2026-06-14T13:57:44.712+08:00,Voice Assistant: Enter message hello automation,ok,1575.59,11.3946,14.7131
653,lee,2026-06-14T13:57:52.603+08:00,Voice Assistant: Send message,ok,1147.48,9.4927,14.7131
654,lee,2026-06-14T13:58:00.429+08:00,Voice Assistant: Stop automation,ok,553.79,13.0494,14.7130
655,lee,2026-06-14T14:01:37.895+08:00,Gesture Control: Right-click,ok,0.07,11.7008,8.6758
656,lee,2026-06-14T14:01:48.302+08:00,Gesture Control: Double click,ok,0.07,13.3832,8.7041
657,lee,2026-06-14T14:07:41.039+08:00,Voice Assistant: Hi Friday do you know who am I,ok,1497.84,7.6287,8.5050
658,lee,2026-06-14T14:07:54.207+08:00,Voice Assistant: Do you know what's my name,ok,1081.24,7.7539,8.5058
659,lee,2026-06-14T14:08:15.628+08:00,Voice Assistant: Great now do 4 / 2 for me,ok,979.48,10.0926,8.5059
660,lee,2026-06-14T14:08:37.736+08:00,Voice Assistant: 你好可以告诉我今天的日期吗,ok,3899.13,5.5748,8.5084
661,lee,2026-06-14T14:08:57.904+08:00,Voice Assistant: 可以告诉我现在的时间吗,ok,2404.66,6.1620,8.5098
662,lee,2026-06-14T14:09:19.831+08:00,Voice Assistant: 可以告诉我今天的日期吗,ok,3010.10,8.2833,8.5099
663,lee,2026-06-14T14:09:50.952+08:00,Voice Assistant: Open gesture control,ok,957.72,6.2976,8.5099
664,lee,2026-06-14T14:11:45.262+08:00,Gesture Control: Launch Voice Assistant,ok,0.07,12.3834,8.3286
665,lee,2026-06-14T14:12:00.220+08:00,Voice Assistant: Open YouTube for me,ok,7546.99,14.3600,8.3288
666,lee,2026-06-14T14:12:10.925+08:00,Voice Assistant: Please search dais,ok,3945.24,10.1555,8.3307
667,lee,2026-06-14T14:12:20.555+08:00,Voice Assistant: Play the first song,ok,2038.77,8.9208,8.3310
668,lee,2026-06-14T14:12:36.161+08:00,Voice Assistant: Increase the volume for me,ok,545.38,10.8923,8.3310
669,lee,2026-06-14T14:12:44.157+08:00,Voice Assistant: Increase volume,ok,914.57,12.3189,8.3310
670,lee,2026-06-14T14:12:52.393+08:00,Voice Assistant: Decrease volume,ok,869.11,17.2373,8.3311
671,lee,2026-06-14T14:13:00.605+08:00,Voice Assistant: Open gesture control,ok,521.96,11.1309,8.3311
672,lee,2026-06-14T14:13:48.412+08:00,Gesture Control: Launch Voice Assistant,ok,0.08,18.5771,8.3786
673,lee,2026-06-14T14:13:55.837+08:00,Voice Assistant: Pause the video for me,ok,455.73,11.7073,8.3792
674,lee,2026-06-14T14:14:04.045+08:00,Voice Assistant: Stop automation,ok,854.60,21.3373,8.3787
675,yan02,2026-06-14T14:17:18.234+08:00,Voice Assistant: Hi Friday what's my name,ok,1450.45,29.3454,8.0683
676,yan02,2026-06-14T14:18:40.585+08:00,Voice Assistant: Hi Friday what's my name,ok,1715.62,28.2993,7.2541
677,yan02,2026-06-14T14:18:57.602+08:00,Voice Assistant: Can you tell me the date for today,ok,1630.60,31.4917,7.2544
678,yan02,2026-06-14T14:19:16.236+08:00,Voice Assistant: What is the date for today,ok,666.42,34.2471,7.2544
679,yan02,2026-06-14T14:20:18.765+08:00,Voice Assistant: Hi Friday what's my name,ok,1242.22,36.9334,6.8311
680,yan02,2026-06-14T14:20:30.608+08:00,Voice Assistant: What is 3 + 2,ok,996.99,31.2248,6.8311
681,yan02,2026-06-14T14:20:53.099+08:00,Voice Assistant: 可以告诉我今天的时间吗,ok,3080.86,28.5173,6.8314
682,yan02,2026-06-14T14:21:04.895+08:00,Voice Assistant: Hi Friday open gesture control,ok,604.79,29.7416,6.8313
683,yan02,2026-06-14T14:22:24.012+08:00,Gesture Control: Cursor movement,ok,0.07,42.3424,6.1197
684,yan02,2026-06-14T14:23:14.367+08:00,Voice Assistant: Good morning Friday,ok,1120.91,31.4616,6.1181
685,yan02,2026-06-14T14:23:25.617+08:00,Voice Assistant: Can you tell me what's my name,ok,1406.22,30.5069,6.1182
686,yan02,2026-06-14T14:23:37.364+08:00,Voice Assistant: How much is 3 + 2,ok,856.41,30.4010,6.1182
687,yan02,2026-06-14T14:23:54.005+08:00,Voice Assistant: 请告诉我现在的时间,ok,2104.30,30.7523,6.1187
688,yan02,2026-06-14T14:24:06.575+08:00,Voice Assistant: Hi Friday open gesture control,ok,698.99,32.5224,6.1187
689,yan02,2026-06-14T14:24:42.959+08:00,Gesture Control: Launch Voice Assistant,ok,0.06,42.6172,6.1349
690,yan02,2026-06-14T14:24:56.740+08:00,Voice Assistant: Hi Friday open YouTube for,ok,4775.76,42.2248,6.1324
691,yan02,2026-06-14T14:25:08.837+08:00,Voice Assistant: Please search yummy,ok,4136.79,45.5170,4.0468
692,yan02,2026-06-14T14:25:19.379+08:00,Voice Assistant: Please,ok,415.41,40.4091,4.0468
693,yan02,2026-06-14T14:25:29.948+08:00,Voice Assistant: Play the first video for me,ok,2330.68,52.3745,4.0468
694,yan02,2026-06-14T14:25:46.249+08:00,Voice Assistant: Increase the volume,ok,669.84,54.1194,4.0470
695,yan02,2026-06-14T14:25:55.257+08:00,Voice Assistant: Increase volume,ok,1591.74,57.6907,4.0470
696,yan02,2026-06-14T14:26:02.995+08:00,Voice Assistant: Pause the video,ok,638.87,57.0752,4.0470
697,yan02,2026-06-14T14:26:11.423+08:00,Voice Assistant: Open gesture control,ok,496.00,43.1366,4.0470
698,yan02,2026-06-14T14:26:30.823+08:00,Gesture Control: Launch Voice Assistant,ok,0.12,61.6341,4.0625
699,yan02,2026-06-14T14:26:39.084+08:00,Voice Assistant: Pause the video,ok,545.72,56.4013,4.0603
700,yan02,2026-06-14T14:26:47.594+08:00,Voice Assistant: Stop automation,ok,512.19,44.9525,4.0596
701,yan02,2026-06-14T14:27:39.723+08:00,Gesture Control: Cursor movement,ok,0.07,56.1121,4.0764
702,yan02,2026-06-14T14:28:39.104+08:00,Voice Assistant: Good morning Friday,ok,1336.04,31.4331,4.0734
703,yan02,2026-06-14T14:28:50.411+08:00,Voice Assistant: Can you tell me what's my name,ok,1331.46,29.3051,3.6089
704,yan02,2026-06-14T14:29:01.578+08:00,Voice Assistant: Please tell me how much is 3 + 2,ok,1114.49,31.4618,3.6089
705,yan02,2026-06-14T14:29:18.612+08:00,Voice Assistant: 请告诉我现在的时间,ok,2258.15,34.2545,3.6090
706,yan02,2026-06-14T14:29:30.788+08:00,Voice Assistant: Hi Friday open gesture control,ok,634.01,30.8562,3.6090
707,yan02,2026-06-14T14:30:00.679+08:00,Gesture Control: Launch Voice Assistant,ok,0.08,42.9651,3.6335
708,yan02,2026-06-14T14:30:16.530+08:00,Voice Assistant: Hi Friday open YouTube for me,ok,8635.05,47.0028,3.5398
709,yan02,2026-06-14T14:30:26.913+08:00,Voice Assistant: Thank you,ok,410.50,41.9259,3.5397
710,yan02,2026-06-14T14:30:38.539+08:00,Voice Assistant: Please search baby by,ok,4251.26,42.0584,3.5394
711,yan02,2026-06-14T14:30:48.809+08:00,Voice Assistant: Play the first video,ok,2263.19,47.5836,3.5393
712,yan02,2026-06-14T14:31:03.370+08:00,Voice Assistant: Increase volume,ok,1080.55,62.7946,3.4208
713,yan02,2026-06-14T14:31:11.085+08:00,Voice Assistant: Pause the video,ok,499.65,54.2818,3.4100
714,yan02,2026-06-14T14:31:19.571+08:00,Voice Assistant: No open gesture control,ok,726.86,45.9456,3.4118
